,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.position,source.position
805,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[5.0,10.0,1.0]",ROTH,75.069,72.195,0.00025,"[[ 0.   73.39 71.24 70.52]
 [  nan  0.   73.39 71.24]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[6, 7, 1]"
806,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[5.0,10.0,1.0]",PHAT,75.069,72.195,0.00025,"[[ 0.   73.39 71.24 70.52]
 [  nan  0.   73.39 71.24]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[6, 7, 1]"
807,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[5.0,10.0,1.0]",SCOT,75.069,72.195,0.00025,"[[ 0.   73.39 71.24 70.52]
 [  nan  0.   73.39 71.24]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[6, 7, 1]"
808,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[5.0,10.0,1.0]",ECKART,75.069,77.495,0.00018,"[[ 0.   81.78 77.62 74.81]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[6, 7, 1]"
809,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[5.0,10.0,1.0]",HT,75.069,73.258,0.0001,"[[ 0.   77.62 73.39 70.52]
 [  nan  0.   73.39 71.24]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[6, 7, 1]"
810,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,9.0,1.0]",Classic,84.289,90.115,0.00105,"[[ 0.   94.1  90.   88.64]
 [  nan  0.   90.   87.95]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[6, 7, 1]"
811,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,9.0,1.0]",ROTH,84.289,88.862,0.00065,"[[ 0.   94.1  90.   87.27]
 [  nan  0.   90.   85.9 ]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[6, 7, 1]"
812,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,9.0,1.0]",PHAT,84.289,88.862,0.00065,"[[ 0.   94.1  90.   87.27]
 [  nan  0.   90.   85.9 ]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[6, 7, 1]"
813,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,9.0,1.0]",SCOT,84.289,88.862,0.00065,"[[ 0.   94.1  90.   87.27]
 [  nan  0.   90.   85.9 ]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[6, 7, 1]"
814,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,9.0,1.0]",ECKART,84.289,90.457,0.00117,"[[ 0.   94.1  90.   88.64]
 [  nan  0.   90.   90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[6, 7, 1]"
815,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,9.0,1.0]",HT,84.289,89.887,0.00097,"[[ 0.   94.1  90.   87.27]
 [  nan  0.   90.   87.95]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[6, 7, 1]"
816,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,1.0,1.0]",Classic,73.301,78.078,0.0007,"[[ 0.   81.78 79.71 76.22]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[6, 7, 1]"
817,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,1.0,1.0]",ROTH,73.301,79.082,0.00103,"[[ 0.   77.62 92.05 71.96]
 [  nan  0.   77.62 77.62]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[6, 7, 1]"
818,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,1.0,1.0]",PHAT,73.301,75.267,0.00012,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   77.62 77.62]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[6, 7, 1]"
819,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,1.0,1.0]",SCOT,73.301,75.267,0.00012,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   77.62 77.62]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[6, 7, 1]"
820,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,1.0,1.0]",ECKART,73.301,80.387,0.00155,"[[ 0.   85.9  81.78 77.62]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[6, 7, 1]"
821,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,1.0,1.0]",HT,73.301,77.38,0.00051,"[[ 0.   81.78 75.52 76.22]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[6, 7, 1]"
822,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,7.0,1.0]",Classic,0.0,180.0,1.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.30000000000000004,0.1,"[6, 7, 1]","[6, 7, 1]"
823,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,7.0,1.0]",ROTH,0.0,180.0,1.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.30000000000000004,0.1,"[6, 7, 1]","[6, 7, 1]"
824,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,7.0,1.0]",PHAT,0.0,180.0,1.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.30000000000000004,0.1,"[6, 7, 1]","[6, 7, 1]"
825,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,7.0,1.0]",SCOT,0.0,180.0,1.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.30000000000000004,0.1,"[6, 7, 1]","[6, 7, 1]"
826,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,7.0,1.0]",ECKART,0.0,180.0,1.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.30000000000000004,0.1,"[6, 7, 1]","[6, 7, 1]"
827,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[6.0,7.0,1.0]",HT,0.0,180.0,1.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.30000000000000004,0.1,"[6, 7, 1]","[6, 7, 1]"
828,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,7.0,1.0]",Classic,0.0,28.908,0.02579,"[[ 0.   38.18 26.72 17.68]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 7, 1]","[6, 7, 1]"
829,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,7.0,1.0]",ROTH,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 7, 1]","[6, 7, 1]"
830,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,7.0,1.0]",PHAT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 7, 1]","[6, 7, 1]"
831,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,7.0,1.0]",SCOT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 7, 1]","[6, 7, 1]"
832,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,7.0,1.0]",ECKART,0.0,59.14,0.10795,"[[ 0.   64.61 59.99 55.13]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 7, 1]","[6, 7, 1]"
833,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[4.0,7.0,1.0]",HT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 7, 1]","[6, 7, 1]"
834,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[9.0,1.0,1.0]",Classic,118.072,110.712,0.00167,"[[  0.   110.93 110.93 109.48]
 [   nan   0.   115.39 110.93]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[9, 1, 1]","[6, 7, 1]"
835,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[9.0,1.0,1.0]",ROTH,118.072,116.822,5e-05,"[[  0.   120.01 117.68 116.91]
 [   nan   0.   120.01 110.93]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[9, 1, 1]","[6, 7, 1]"
836,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[9.0,1.0,1.0]",PHAT,118.072,116.822,5e-05,"[[  0.   120.01 117.68 116.91]
 [   nan   0.   120.01 110.93]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[9, 1, 1]","[6, 7, 1]"
837,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[9.0,1.0,1.0]",SCOT,118.072,116.822,5e-05,"[[  0.   120.01 117.68 116.91]
 [   nan   0.   120.01 110.93]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[9, 1, 1]","[6, 7, 1]"
838,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[9.0,1.0,1.0]",ECKART,118.072,106.742,0.00396,"[[  0.   106.61 108.76 109.48]
 [   nan   0.   106.61 106.61]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[9, 1, 1]","[6, 7, 1]"
839,"sim_T0.30s_d0.1_s[6.0,7.0,1.0]_m[9.0,1.0,1.0]",HT,118.072,113.903,0.00054,"[[  0.   115.39 110.93 115.39]
 [   nan   0.   115.39 110.93]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[9, 1, 1]","[6, 7, 1]"
840,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,0.0,1.0]",Classic,51.34,46.727,0.00066,"[[ 0.   49.97 47.25 44.39]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 0, 1]","[5, 1, 1]"
841,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,0.0,1.0]",ROTH,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 0, 1]","[5, 1, 1]"
842,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,0.0,1.0]",PHAT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 0, 1]","[5, 1, 1]"
843,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,0.0,1.0]",SCOT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 0, 1]","[5, 1, 1]"
844,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,0.0,1.0]",ECKART,51.34,58.46,0.00156,"[[ 0.   64.61 57.59 53.45]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 0, 1]","[5, 1, 1]"
845,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,0.0,1.0]",HT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 0, 1]","[5, 1, 1]"
846,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,3.0,1.0]",Classic,68.199,68.678,1e-05,"[[ 0.   73.39 66.86 64.61]
 [  nan  0.   69.07 69.07]
 [  nan   nan  0.   69.07]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 3, 1]","[5, 1, 1]"
847,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,3.0,1.0]",ROTH,68.199,64.462,0.00043,"[[ 0.   69.07 64.61 61.55]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 3, 1]","[5, 1, 1]"
848,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,3.0,1.0]",PHAT,68.199,64.462,0.00043,"[[ 0.   69.07 64.61 61.55]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 3, 1]","[5, 1, 1]"
849,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,3.0,1.0]",SCOT,68.199,64.462,0.00043,"[[ 0.   69.07 64.61 61.55]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 3, 1]","[5, 1, 1]"
850,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,3.0,1.0]",ECKART,68.199,73.963,0.00103,"[[ 0.   77.62 73.39 70.52]
 [  nan  0.   77.62 71.24]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 3, 1]","[5, 1, 1]"
851,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,3.0,1.0]",HT,68.199,64.462,0.00043,"[[ 0.   69.07 64.61 61.55]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 3, 1]","[5, 1, 1]"
852,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[10.0,8.0,1.0]",Classic,126.607,119.105,0.00174,"[[  0.   120.01 117.68 116.91]
 [   nan   0.   120.01 120.01]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[10, 8, 1]","[5, 1, 1]"
853,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[10.0,8.0,1.0]",ROTH,126.607,116.71,0.00302,"[[  0.   124.87 120.01 118.45]
 [   nan   0.   124.87  92.05]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[10, 8, 1]","[5, 1, 1]"
854,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[10.0,8.0,1.0]",PHAT,126.607,116.71,0.00302,"[[  0.   124.87 120.01 118.45]
 [   nan   0.   124.87  92.05]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[10, 8, 1]","[5, 1, 1]"
855,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[10.0,8.0,1.0]",SCOT,126.607,116.71,0.00302,"[[  0.   124.87 120.01 118.45]
 [   nan   0.   124.87  92.05]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[10, 8, 1]","[5, 1, 1]"
856,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[10.0,8.0,1.0]",ECKART,126.607,99.952,0.02193,"[[  0.    98.22  98.22  98.22]
 [   nan   0.   102.38 100.29]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[10, 8, 1]","[5, 1, 1]"
857,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[10.0,8.0,1.0]",HT,126.607,122.03,0.00065,"[[  0.   124.87 120.01 120.01]
 [   nan   0.   124.87 122.41]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[10, 8, 1]","[5, 1, 1]"
858,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[8.0,9.0,1.0]",Classic,111.801,107.33,0.00062,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   106.61 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[8, 9, 1]","[5, 1, 1]"
859,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[8.0,9.0,1.0]",ROTH,111.801,108.77,0.00028,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[8, 9, 1]","[5, 1, 1]"
860,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[8.0,9.0,1.0]",PHAT,111.801,108.77,0.00028,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[8, 9, 1]","[5, 1, 1]"
861,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[8.0,9.0,1.0]",SCOT,111.801,108.77,0.00028,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[8, 9, 1]","[5, 1, 1]"
862,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[8.0,9.0,1.0]",ECKART,111.801,98.913,0.00513,"[[  0.    98.22  98.22  98.22]
 [   nan   0.    98.22  98.22]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[8, 9, 1]","[5, 1, 1]"
863,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[8.0,9.0,1.0]",HT,111.801,108.77,0.00028,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[8, 9, 1]","[5, 1, 1]"
864,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[5.0,10.0,1.0]",Classic,88.727,92.392,0.00041,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[5, 1, 1]"
865,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[5.0,10.0,1.0]",ROTH,88.727,92.392,0.00041,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[5, 1, 1]"
866,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[5.0,10.0,1.0]",PHAT,88.727,92.733,0.0005,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  92.05]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[5, 1, 1]"
867,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[5.0,10.0,1.0]",SCOT,88.727,92.733,0.0005,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  92.05]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[5, 1, 1]"
868,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[5.0,10.0,1.0]",ECKART,88.727,92.96,0.00055,"[[ 0.   94.1  92.05 91.36]
 [  nan  0.   94.1  92.05]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[5, 1, 1]"
869,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[5.0,10.0,1.0]",HT,88.727,92.733,0.0005,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  92.05]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[5, 10, 1]","[5, 1, 1]"
870,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[6.0,9.0,1.0]",Classic,98.531,97.072,7e-05,"[[ 0.   98.22 96.15 95.47]
 [  nan  0.   98.22 96.15]
 [  nan   nan  0.   98.22]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[5, 1, 1]"
871,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[6.0,9.0,1.0]",ROTH,98.531,97.072,7e-05,"[[ 0.   98.22 96.15 95.47]
 [  nan  0.   98.22 96.15]
 [  nan   nan  0.   98.22]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[5, 1, 1]"
872,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[6.0,9.0,1.0]",PHAT,98.531,97.072,7e-05,"[[ 0.   98.22 96.15 95.47]
 [  nan  0.   98.22 96.15]
 [  nan   nan  0.   98.22]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[5, 1, 1]"
873,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[6.0,9.0,1.0]",SCOT,98.531,97.072,7e-05,"[[ 0.   98.22 96.15 95.47]
 [  nan  0.   98.22 96.15]
 [  nan   nan  0.   98.22]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[5, 1, 1]"
874,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[6.0,9.0,1.0]",ECKART,98.531,93.872,0.00067,"[[ 0.   94.1  94.1  92.73]
 [  nan  0.   94.1  94.1 ]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[5, 1, 1]"
875,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[6.0,9.0,1.0]",HT,98.531,97.072,7e-05,"[[ 0.   98.22 96.15 95.47]
 [  nan  0.   98.22 96.15]
 [  nan   nan  0.   98.22]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 9, 1]","[5, 1, 1]"
876,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,1.0,1.0]",Classic,0.0,25.67,0.02034,"[[ 0.   30.96 21.73 17.68]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[5, 1, 1]"
877,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,1.0,1.0]",ROTH,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[5, 1, 1]"
878,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,1.0,1.0]",PHAT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[5, 1, 1]"
879,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,1.0,1.0]",SCOT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[5, 1, 1]"
880,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,1.0,1.0]",ECKART,0.0,46.505,0.06675,"[[ 0.   49.97 44.39 40.34]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[5, 1, 1]"
881,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[4.0,1.0,1.0]",HT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[4, 1, 1]","[5, 1, 1]"
882,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[6.0,7.0,1.0]",Classic,101.31,97.645,0.00041,"[[ 0.   98.22 96.15 96.84]
 [  nan  0.   98.22 98.22]
 [  nan   nan  0.   98.22]
 [  nan   nan   nan  0.  ]]",0.30000000000000004,0.1,"[6, 7, 1]","[5, 1, 1]"
883,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[6.0,7.0,1.0]",ROTH,101.31,98.568,0.00023,"[[  0.   102.38  96.15  98.22]
 [   nan   0.    98.22  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[6, 7, 1]","[5, 1, 1]"
884,"sim_T0.30s_d0.1_s[5.0,1.0,1.0]_m[6.0,7.0,1.0]",PHAT,101.31,98.453,0.00025,"[[  0.   102.38  96.15  99.6 ]
 [   nan   0.    98.22  96.15]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.30000000000000004,0.1,"[6, 7, 1]","[5, 1, 1]"
