,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.position,source.position,mic-source distance
664,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,1.0,1.0]",ECKART,163.195,128.0,0.03823,"[[  0.   124.87 127.4  128.27]
 [   nan   0.   130.03 127.4 ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 1.0, 1.0]",3.4588230353869593
665,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,1.0,1.0]",HT,163.195,175.385,0.00459,"[[  0.   180.   180.   167.58]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 1.0, 1.0]",3.4588230353869593
666,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,1.9,1.0]",Classic,178.078,147.207,0.02941,"[[  0.   141.82 149.04 149.04]
 [   nan   0.   149.04 145.26]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 1.8888888888888888, 1.0]",3.312974866964101
667,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,1.9,1.0]",ROTH,178.078,180.0,0.00011,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 1.8888888888888888, 1.0]",3.312974866964101
668,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,1.9,1.0]",PHAT,178.078,180.0,0.00011,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 1.8888888888888888, 1.0]",3.312974866964101
669,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,1.9,1.0]",SCOT,178.078,180.0,0.00011,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 1.8888888888888888, 1.0]",3.312974866964101
670,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,1.9,1.0]",ECKART,178.078,128.732,0.07516,"[[  0.   124.87 127.4  130.03]
 [   nan   0.   130.03 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 1.8888888888888888, 1.0]",3.312974866964101
671,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,1.9,1.0]",HT,178.078,180.0,0.00011,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 1.8888888888888888, 1.0]",3.312974866964101
672,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,2.8,1.0]",Classic,166.781,146.78,0.01235,"[[  0.   149.04 149.04 146.48]
 [   nan   0.   149.04 145.26]
 [   nan    nan   0.   141.82]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 2.7777777777777777, 1.0]",3.4012343438417174
673,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,2.8,1.0]",ROTH,166.781,180.0,0.00539,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 2.7777777777777777, 1.0]",3.4012343438417174
674,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,2.8,1.0]",PHAT,166.781,180.0,0.00539,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 2.7777777777777777, 1.0]",3.4012343438417174
675,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,2.8,1.0]",SCOT,166.781,180.0,0.00539,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 2.7777777777777777, 1.0]",3.4012343438417174
676,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,2.8,1.0]",ECKART,166.781,131.093,0.03931,"[[  0.   130.03 132.75 133.69]
 [   nan   0.   130.03 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 2.7777777777777777, 1.0]",3.4012343438417174
677,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,2.8,1.0]",HT,166.781,180.0,0.00539,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 2.7777777777777777, 1.0]",3.4012343438417174
678,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,3.7,1.0]",Classic,153.281,138.857,0.00642,"[[  0.   141.82 141.82 139.66]
 [   nan   0.   135.61 138.62]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 3.6666666666666665, 1.0]",3.706917124498636
679,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,3.7,1.0]",ROTH,153.281,154.98,9e-05,"[[  0.     0.   153.28 151.8 ]
 [   nan   0.   158.27 153.28]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 3.6666666666666665, 1.0]",3.706917124498636
680,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,3.7,1.0]",PHAT,153.281,154.98,9e-05,"[[  0.     0.   153.28 151.8 ]
 [   nan   0.   158.27 153.28]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 3.6666666666666665, 1.0]",3.706917124498636
681,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,3.7,1.0]",SCOT,153.281,154.98,9e-05,"[[  0.     0.   153.28 151.8 ]
 [   nan   0.   158.27 153.28]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 3.6666666666666665, 1.0]",3.706917124498636
682,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,3.7,1.0]",ECKART,153.281,129.298,0.01775,"[[  0.   130.03 130.03 128.27]
 [   nan   0.   130.03 127.4 ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 3.6666666666666665, 1.0]",3.706917124498636
683,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,3.7,1.0]",HT,153.281,155.528,0.00016,"[[  0.   158.27 153.28 151.8 ]
 [   nan   0.   158.27 153.28]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 3.6666666666666665, 1.0]",3.706917124498636
684,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,4.6,1.0]",Classic,142.339,128.573,0.00585,"[[  0.   130.03 127.4  126.55]
 [   nan   0.   130.03 127.4 ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 4.555555555555555, 1.0]",4.182621305790703
685,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,4.6,1.0]",ROTH,142.339,143.023,1e-05,"[[  0.   149.04 141.82 141.82]
 [   nan   0.   141.82 141.82]
 [   nan    nan   0.   141.82]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 4.555555555555555, 1.0]",4.182621305790703
686,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,4.6,1.0]",PHAT,142.339,141.82,1e-05,"[[  0.   141.82 141.82 141.82]
 [   nan   0.   141.82 141.82]
 [   nan    nan   0.   141.82]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 4.555555555555555, 1.0]",4.182621305790703
687,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,4.6,1.0]",SCOT,142.339,141.82,1e-05,"[[  0.   141.82 141.82 141.82]
 [   nan   0.   141.82 141.82]
 [   nan    nan   0.   141.82]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 4.555555555555555, 1.0]",4.182621305790703
688,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,4.6,1.0]",ECKART,142.339,123.375,0.0111,"[[  0.   124.87 124.87 123.22]
 [   nan   0.   124.87 122.41]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 4.555555555555555, 1.0]",4.182621305790703
689,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,4.6,1.0]",HT,142.339,141.46,2e-05,"[[  0.   141.82 141.82 139.66]
 [   nan   0.   141.82 141.82]
 [   nan    nan   0.   141.82]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 4.555555555555555, 1.0]",4.182621305790703
690,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,5.4,1.0]",Classic,133.869,124.185,0.00289,"[[  0.   124.87 122.41 123.22]
 [   nan   0.   124.87 124.87]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 5.444444444444445, 1.0]",4.777829457084844
691,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,5.4,1.0]",ROTH,133.869,141.902,0.00199,"[[  0.   135.61 180.   131.83]
 [   nan   0.   135.61 132.75]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 5.444444444444445, 1.0]",4.777829457084844
692,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,5.4,1.0]",PHAT,133.869,141.902,0.00199,"[[  0.   135.61 180.   131.83]
 [   nan   0.   135.61 132.75]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 5.444444444444445, 1.0]",4.777829457084844
693,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,5.4,1.0]",SCOT,133.869,141.902,0.00199,"[[  0.   135.61 180.   131.83]
 [   nan   0.   135.61 132.75]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 5.444444444444445, 1.0]",4.777829457084844
694,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,5.4,1.0]",ECKART,133.869,119.233,0.00661,"[[  0.   120.01 117.68 120.01]
 [   nan   0.   120.01 117.68]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 5.444444444444445, 1.0]",4.777829457084844
695,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,5.4,1.0]",HT,133.869,133.097,2e-05,"[[  0.   135.61 132.75 131.83]
 [   nan   0.   135.61 132.75]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 5.444444444444445, 1.0]",4.777829457084844
696,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,6.3,1.0]",Classic,127.384,121.075,0.00123,"[[  0.   120.01 122.41 121.6 ]
 [   nan   0.   120.01 122.41]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 6.333333333333333, 1.0]",5.453552472279077
697,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,6.3,1.0]",ROTH,127.384,127.292,0.0,"[[  0.   130.03 127.4  126.55]
 [   nan   0.   130.03 124.87]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 6.333333333333333, 1.0]",5.453552472279077
698,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,6.3,1.0]",PHAT,127.384,127.292,0.0,"[[  0.   130.03 127.4  126.55]
 [   nan   0.   130.03 124.87]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 6.333333333333333, 1.0]",5.453552472279077
699,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,6.3,1.0]",SCOT,127.384,127.292,0.0,"[[  0.   130.03 127.4  126.55]
 [   nan   0.   130.03 124.87]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 6.333333333333333, 1.0]",5.453552472279077
700,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,6.3,1.0]",ECKART,127.384,119.117,0.00211,"[[  0.   120.01 120.01 121.6 ]
 [   nan   0.   120.01 117.68]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 6.333333333333333, 1.0]",5.453552472279077
701,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,6.3,1.0]",HT,127.384,125.292,0.00014,"[[  0.   124.87 127.4  124.87]
 [   nan   0.   124.87 124.87]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 6.333333333333333, 1.0]",5.453552472279077
702,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,7.2,1.0]",Classic,122.376,117.565,0.00071,"[[  0.   115.39 115.39 116.91]
 [   nan   0.   120.01 117.68]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 7.222222222222221, 1.0]",6.1834506328097305
703,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,7.2,1.0]",ROTH,122.376,122.84,1e-05,"[[  0.   124.87 122.41 120.01]
 [   nan   0.   124.87 120.01]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 7.222222222222221, 1.0]",6.1834506328097305
704,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,7.2,1.0]",PHAT,122.376,123.105,2e-05,"[[  0.   124.87 122.41 121.6 ]
 [   nan   0.   124.87 120.01]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 7.222222222222221, 1.0]",6.1834506328097305
705,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,7.2,1.0]",SCOT,122.376,123.105,2e-05,"[[  0.   124.87 122.41 121.6 ]
 [   nan   0.   124.87 120.01]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 7.222222222222221, 1.0]",6.1834506328097305
706,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,7.2,1.0]",ECKART,122.376,112.287,0.00314,"[[  0.   110.93 110.93 112.4 ]
 [   nan   0.   110.93 113.14]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 7.222222222222221, 1.0]",6.1834506328097305
707,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,7.2,1.0]",HT,122.376,120.41,0.00012,"[[  0.   120.01 122.41 120.01]
 [   nan   0.   120.01 120.01]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 7.222222222222221, 1.0]",6.1834506328097305
708,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,8.1,1.0]",Classic,118.45,115.015,0.00036,"[[  0.   115.39 113.14 115.39]
 [   nan   0.   115.39 115.39]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 8.11111111111111, 1.0]",6.950477379466042
709,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,8.1,1.0]",ROTH,118.45,117.203,5e-05,"[[  0.   120.01 117.68 116.91]
 [   nan   0.   110.93 117.68]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 8.11111111111111, 1.0]",6.950477379466042
710,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,8.1,1.0]",PHAT,118.45,118.717,0.0,"[[  0.   120.01 117.68 116.91]
 [   nan   0.   120.01 117.68]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 8.11111111111111, 1.0]",6.950477379466042
711,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,8.1,1.0]",SCOT,118.45,118.717,0.0,"[[  0.   120.01 117.68 116.91]
 [   nan   0.   120.01 117.68]
 [   nan    nan   0.   120.01]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 8.11111111111111, 1.0]",6.950477379466042
712,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,8.1,1.0]",ECKART,118.45,111.175,0.00163,"[[  0.   110.93 110.93 112.4 ]
 [   nan   0.   110.93 110.93]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 8.11111111111111, 1.0]",6.950477379466042
713,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,8.1,1.0]",HT,118.45,115.663,0.00024,"[[  0.   115.39 117.68 116.91]
 [   nan   0.   110.93 117.68]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 8.11111111111111, 1.0]",6.950477379466042
714,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,9.0,1.0]",Classic,115.315,114.022,5e-05,"[[  0.   115.39 110.93 113.89]
 [   nan   0.   115.39 113.14]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 9.0, 1.0]",7.743607479083858
715,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,9.0,1.0]",ROTH,115.315,113.292,0.00013,"[[  0.   110.93 115.39 113.89]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 9.0, 1.0]",7.743607479083858
716,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,9.0,1.0]",PHAT,115.315,111.805,0.00038,"[[  0.   110.93 110.93 113.89]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 9.0, 1.0]",7.743607479083858
717,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,9.0,1.0]",SCOT,115.315,111.805,0.00038,"[[  0.   110.93 110.93 113.89]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 9.0, 1.0]",7.743607479083858
718,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,9.0,1.0]",ECKART,115.315,111.175,0.00053,"[[  0.   110.93 110.93 112.4 ]
 [   nan   0.   110.93 110.93]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 9.0, 1.0]",7.743607479083858
719,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[1.9,9.0,1.0]",HT,115.315,112.548,0.00024,"[[  0.   115.39 108.76 113.89]
 [   nan   0.   110.93 110.93]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[1.8888888888888888, 9.0, 1.0]",7.743607479083858
720,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.0,1.0]",Classic,157.567,141.915,0.00756,"[[  0.   141.82 138.62 151.8 ]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   141.82]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.0, 1.0]",2.620526758845855
721,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.0,1.0]",ROTH,157.567,165.513,0.00195,"[[  0.   180.   158.27 158.27]
 [   nan   0.   180.   158.27]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.0, 1.0]",2.620526758845855
722,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.0,1.0]",PHAT,157.567,165.513,0.00195,"[[  0.   180.   158.27 158.27]
 [   nan   0.   180.   158.27]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.0, 1.0]",2.620526758845855
723,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.0,1.0]",SCOT,157.567,165.513,0.00195,"[[  0.   180.   158.27 158.27]
 [   nan   0.   180.   158.27]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.0, 1.0]",2.620526758845855
724,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.0,1.0]",ECKART,157.567,128.86,0.02543,"[[  0.   130.03 127.4  128.27]
 [   nan   0.   130.03 127.4 ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.0, 1.0]",2.620526758845855
725,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.0,1.0]",HT,157.567,165.513,0.00195,"[[  0.   180.   158.27 158.27]
 [   nan   0.   180.   158.27]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.0, 1.0]",2.620526758845855
726,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.9,1.0]",Classic,177.374,163.087,0.0063,"[[  0.   149.04 164.73 146.48]
 [   nan   0.   158.27 180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.8888888888888888, 1.0]",2.424769303014105
727,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.9,1.0]",ROTH,177.374,180.0,0.00021,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.8888888888888888, 1.0]",2.424769303014105
728,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.9,1.0]",PHAT,177.374,180.0,0.00021,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.8888888888888888, 1.0]",2.424769303014105
729,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.9,1.0]",SCOT,177.374,180.0,0.00021,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.8888888888888888, 1.0]",2.424769303014105
730,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.9,1.0]",ECKART,177.374,125.32,0.08363,"[[  0.   124.87 122.41 124.87]
 [   nan   0.   124.87 124.87]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.8888888888888888, 1.0]",2.424769303014105
731,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,1.9,1.0]",HT,177.374,180.0,0.00021,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 1.8888888888888888, 1.0]",2.424769303014105
732,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,2.8,1.0]",Classic,162.198,155.193,0.00151,"[[  0.   149.04 158.27 158.27]
 [   nan   0.   149.04 158.27]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 2.7777777777777777, 1.0]",2.54403198986021
733,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,2.8,1.0]",ROTH,162.198,171.963,0.00294,"[[  0.   180.   164.73 162.32]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 2.7777777777777777, 1.0]",2.54403198986021
734,"sim_T0.35s_d0.1_mic[5.0,2.0,1.0]_src[2.8,2.8,1.0]",PHAT,162.198,171.963,0.00294,"[[  0.   180.   164.73 162.32]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.1,"[5, 2, 1]","[2.7777777777777777, 2.7777777777777777, 1.0]",2.54403198986021
