,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.position,source.position
1057,"sim_T0.35s_d0.6_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",ROTH,117.324,95.85,0.01423,"[[  0.   100.48  98.59  90.  ]
 [   nan   0.    96.72  95.59]
 [   nan    nan   0.    93.72]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.0]"
1058,"sim_T0.35s_d0.6_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",PHAT,117.324,95.975,0.01407,"[[  0.   100.48  98.59  90.  ]
 [   nan   0.    96.72  95.59]
 [   nan    nan   0.    94.47]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.0]"
1059,"sim_T0.35s_d0.6_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",SCOT,117.324,95.975,0.01407,"[[  0.   100.48  98.59  90.  ]
 [   nan   0.    96.72  95.59]
 [   nan    nan   0.    94.47]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.0]"
1060,"sim_T0.35s_d0.6_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",ECKART,117.324,97.65,0.01195,"[[  0.   104.29  95.59  94.72]
 [   nan   0.   100.48  93.35]
 [   nan    nan   0.    97.47]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.0]"
1061,"sim_T0.35s_d0.6_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",HT,117.324,95.913,0.01415,"[[  0.   100.48  98.59  90.  ]
 [   nan   0.    96.72  95.22]
 [   nan    nan   0.    94.47]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.0]"
1062,"sim_T0.35s_d0.6_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",Classic,117.243,111.227,0.00112,"[[  0.   100.48 180.    96.72]
 [   nan   0.    98.22  95.97]
 [   nan    nan   0.    95.97]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.5]"
1063,"sim_T0.35s_d0.6_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",ROTH,117.243,97.266,0.01232,"[[  0.   100.48 103.91  90.  ]
 [   nan   0.    97.47   0.  ]
 [   nan    nan   0.    94.47]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.5]"
1064,"sim_T0.35s_d0.6_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",PHAT,117.243,97.266,0.01232,"[[  0.   100.48 103.91  90.  ]
 [   nan   0.    97.47   0.  ]
 [   nan    nan   0.    94.47]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.5]"
1065,"sim_T0.35s_d0.6_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",SCOT,117.243,97.266,0.01232,"[[  0.   100.48 103.91  90.  ]
 [   nan   0.    97.47   0.  ]
 [   nan    nan   0.    94.47]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.5]"
1066,"sim_T0.35s_d0.6_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",ECKART,117.243,112.085,0.00082,"[[  0.   102.76  98.59  94.72]
 [   nan   0.    98.22 180.  ]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.5]"
1067,"sim_T0.35s_d0.6_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",HT,117.243,96.663,0.01307,"[[  0.   100.48  98.59  90.  ]
 [   nan   0.    97.47  98.97]
 [   nan    nan   0.    94.47]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 1.5]"
1068,"sim_T0.35s_d0.6_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",Classic,117.005,97.26,0.01203,"[[  0.   100.48  98.59  96.96]
 [   nan   0.    97.47  95.59]
 [   nan    nan   0.    94.47]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.0]"
1069,"sim_T0.35s_d0.6_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",ROTH,117.005,96.227,0.01333,"[[  0.   100.48  98.22  90.  ]
 [   nan   0.    97.47  95.22]
 [   nan    nan   0.    95.97]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.0]"
1070,"sim_T0.35s_d0.6_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",PHAT,117.005,96.227,0.01333,"[[  0.   100.48  98.22  90.  ]
 [   nan   0.    97.47  95.22]
 [   nan    nan   0.    95.97]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.0]"
1071,"sim_T0.35s_d0.6_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",SCOT,117.005,96.227,0.01333,"[[  0.   100.48  98.22  90.  ]
 [   nan   0.    97.47  95.22]
 [   nan    nan   0.    95.97]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.0]"
1072,"sim_T0.35s_d0.6_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",ECKART,117.005,125.112,0.00203,"[[  0.   102.76  95.97 180.  ]
 [   nan   0.    95.22 180.  ]
 [   nan    nan   0.    96.72]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.0]"
1073,"sim_T0.35s_d0.6_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",HT,117.005,95.852,0.01381,"[[  0.   100.48  98.22  90.  ]
 [   nan   0.    97.47  95.22]
 [   nan    nan   0.    93.72]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.0]"
1074,"sim_T0.35s_d0.6_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",Classic,116.622,126.052,0.00274,"[[  0.   100.48 103.14 180.  ]
 [   nan   0.    97.47 180.  ]
 [   nan    nan   0.    95.22]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.5]"
1075,"sim_T0.35s_d0.6_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",ROTH,116.622,97.11,0.01175,"[[  0.   100.48 103.52  90.  ]
 [   nan   0.    97.47  95.22]
 [   nan    nan   0.    95.97]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.5]"
1076,"sim_T0.35s_d0.6_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",PHAT,116.622,97.11,0.01175,"[[  0.   100.48 103.52  90.  ]
 [   nan   0.    97.47  95.22]
 [   nan    nan   0.    95.97]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.5]"
1077,"sim_T0.35s_d0.6_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",SCOT,116.622,97.11,0.01175,"[[  0.   100.48 103.52  90.  ]
 [   nan   0.    97.47  95.22]
 [   nan    nan   0.    95.97]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.5]"
1078,"sim_T0.35s_d0.6_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",ECKART,116.622,126.707,0.00314,"[[  0.   105.06 106.22 180.  ]
 [   nan   0.    90.74 180.  ]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.5]"
1079,"sim_T0.35s_d0.6_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",HT,116.622,97.11,0.01175,"[[  0.   100.48 103.52  90.  ]
 [   nan   0.    97.47  95.22]
 [   nan    nan   0.    95.97]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[3, 8, 2.5]"
1080,"sim_T0.35s_d0.6_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",Classic,84.889,34.6,0.07806,"[[ 0.   43.32 38.18 34.19]
 [  nan  0.   33.75 30.23]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 0.5]"
1081,"sim_T0.35s_d0.6_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",ROTH,84.889,34.375,0.07876,"[[ 0.   43.32 37.58 34.19]
 [  nan  0.   33.75 29.48]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 0.5]"
1082,"sim_T0.35s_d0.6_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",PHAT,84.889,34.375,0.07876,"[[ 0.   43.32 37.58 34.19]
 [  nan  0.   33.75 29.48]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 0.5]"
1083,"sim_T0.35s_d0.6_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",SCOT,84.889,34.375,0.07876,"[[ 0.   43.32 37.58 34.19]
 [  nan  0.   33.75 29.48]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 0.5]"
1084,"sim_T0.35s_d0.6_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",ECKART,84.889,40.165,0.06174,"[[ 0.   51.42 41.66 34.63]
 [  nan  0.   43.32 37.58]
 [  nan   nan  0.   32.38]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 0.5]"
1085,"sim_T0.35s_d0.6_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",HT,84.889,34.375,0.07876,"[[ 0.   43.32 37.58 34.19]
 [  nan  0.   33.75 29.48]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 0.5]"
1086,"sim_T0.35s_d0.6_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",Classic,84.289,31.807,0.08501,"[[ 0.   39.95 35.06 31.44]
 [  nan  0.   30.96 27.13]
 [  nan   nan  0.   26.3 ]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.0]"
1087,"sim_T0.35s_d0.6_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",ROTH,84.289,31.518,0.08595,"[[ 0.   39.95 35.06 31.44]
 [  nan  0.   30.96 27.13]
 [  nan   nan  0.   24.57]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.0]"
1088,"sim_T0.35s_d0.6_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",PHAT,84.289,31.518,0.08595,"[[ 0.   39.95 35.06 31.44]
 [  nan  0.   30.96 27.13]
 [  nan   nan  0.   24.57]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.0]"
1089,"sim_T0.35s_d0.6_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",SCOT,84.289,31.518,0.08595,"[[ 0.   39.95 35.06 31.44]
 [  nan  0.   30.96 27.13]
 [  nan   nan  0.   24.57]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.0]"
1090,"sim_T0.35s_d0.6_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",ECKART,84.289,36.965,0.06912,"[[ 0.   45.45 33.75 29.98]
 [  nan  0.   50.46 24.57]
 [  nan   nan  0.   37.58]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.0]"
1091,"sim_T0.35s_d0.6_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",HT,84.289,31.518,0.08595,"[[ 0.   39.95 35.06 31.44]
 [  nan  0.   30.96 27.13]
 [  nan   nan  0.   24.57]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.0]"
1092,"sim_T0.35s_d0.6_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",Classic,84.889,34.475,0.07844,"[[ 0.   43.32 38.18 34.19]
 [  nan  0.   33.75 29.48]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.5]"
1093,"sim_T0.35s_d0.6_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",ROTH,84.889,34.375,0.07876,"[[ 0.   43.32 37.58 34.19]
 [  nan  0.   33.75 29.48]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.5]"
1094,"sim_T0.35s_d0.6_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",PHAT,84.889,34.375,0.07876,"[[ 0.   43.32 37.58 34.19]
 [  nan  0.   33.75 29.48]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.5]"
1095,"sim_T0.35s_d0.6_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",SCOT,84.889,34.375,0.07876,"[[ 0.   43.32 37.58 34.19]
 [  nan  0.   33.75 29.48]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.5]"
1096,"sim_T0.35s_d0.6_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",ECKART,84.889,38.41,0.06668,"[[ 0.   46.48 42.22  0.  ]
 [  nan  0.   44.39 29.48]
 [  nan   nan  0.   29.48]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.5]"
1097,"sim_T0.35s_d0.6_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",HT,84.889,34.375,0.07876,"[[ 0.   43.32 37.58 34.19]
 [  nan  0.   33.75 29.48]
 [  nan   nan  0.   27.93]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 1.5]"
1098,"sim_T0.35s_d0.6_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",Classic,85.955,61.228,0.01887,"[[ 0.   68.67 64.61  0.  ]
 [  nan  0.   61.27 57.37]
 [  nan   nan  0.   54.22]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.0]"
1099,"sim_T0.35s_d0.6_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",ROTH,85.955,61.187,0.01893,"[[ 0.   68.67 64.61 60.98]
 [  nan  0.   61.27 57.37]
 [  nan   nan  0.   54.22]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.0]"
1100,"sim_T0.35s_d0.6_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",PHAT,85.955,61.187,0.01893,"[[ 0.   68.67 64.61 60.98]
 [  nan  0.   61.27 57.37]
 [  nan   nan  0.   54.22]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.0]"
1101,"sim_T0.35s_d0.6_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",SCOT,85.955,61.187,0.01893,"[[ 0.   68.67 64.61 60.98]
 [  nan  0.   61.27 57.37]
 [  nan   nan  0.   54.22]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.0]"
1102,"sim_T0.35s_d0.6_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",ECKART,85.955,57.245,0.02544,"[[ 0.   63.78 57.81  0.  ]
 [  nan  0.   56.93  0.  ]
 [  nan   nan  0.   50.46]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.0]"
1103,"sim_T0.35s_d0.6_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",HT,85.955,61.187,0.01893,"[[ 0.   68.67 64.61 60.98]
 [  nan  0.   61.27 57.37]
 [  nan   nan  0.   54.22]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.0]"
1104,"sim_T0.35s_d0.6_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",Classic,86.825,51.318,0.03891,"[[ 0.   56.04 50.94  0.  ]
 [  nan  0.   56.93 42.22]
 [  nan   nan  0.   50.46]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.5]"
1105,"sim_T0.35s_d0.6_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",ROTH,86.825,46.73,0.04962,"[[ 0.   56.04 50.94 46.48]
 [  nan  0.   46.48 41.66]
 [  nan   nan  0.   38.78]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.5]"
1106,"sim_T0.35s_d0.6_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",PHAT,86.825,46.823,0.04939,"[[ 0.   56.04 50.94 46.48]
 [  nan  0.   46.48 42.22]
 [  nan   nan  0.   38.78]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.5]"
1107,"sim_T0.35s_d0.6_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",SCOT,86.825,46.823,0.04939,"[[ 0.   56.04 50.94 46.48]
 [  nan  0.   46.48 42.22]
 [  nan   nan  0.   38.78]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.5]"
1108,"sim_T0.35s_d0.6_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",ECKART,86.825,79.286,0.00175,"[[  0.    62.95  51.42   0.  ]
 [   nan   0.    62.11 180.  ]
 [   nan    nan   0.    39.95]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.5]"
1109,"sim_T0.35s_d0.6_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",HT,86.825,46.73,0.04962,"[[ 0.   56.04 50.94 46.48]
 [  nan  0.   46.48 41.66]
 [  nan   nan  0.   38.78]
 [  nan   nan   nan  0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[6, 1, 2.5]"
1110,"sim_T0.35s_d0.6_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",Classic,143.43200000000002,142.503,3e-05,"[[  0.   130.51 180.   180.  ]
 [   nan   0.   124.87 121.75]
 [   nan    nan   0.   117.89]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 0.5]"
1111,"sim_T0.35s_d0.6_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",ROTH,143.43200000000002,143.353,0.0,"[[  0.   132.5  180.   180.  ]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 0.5]"
1112,"sim_T0.35s_d0.6_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",PHAT,143.43200000000002,143.353,0.0,"[[  0.   132.5  180.   180.  ]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 0.5]"
1113,"sim_T0.35s_d0.6_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",SCOT,143.43200000000002,143.353,0.0,"[[  0.   132.5  180.   180.  ]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 0.5]"
1114,"sim_T0.35s_d0.6_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",ECKART,143.43200000000002,129.867,0.00568,"[[  0.   122.19 126.24 180.  ]
 [   nan   0.   117.89 118.31]
 [   nan    nan   0.   114.57]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 0.5]"
1115,"sim_T0.35s_d0.6_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",HT,143.43200000000002,143.353,0.0,"[[  0.   132.5  180.   180.  ]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 0.5]"
1116,"sim_T0.35s_d0.6_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",Classic,143.80700000000002,122.032,0.01463,"[[  0.   115.39 129.06 125.47]
 [   nan   0.   122.19 122.19]
 [   nan    nan   0.   117.89]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.0]"
1117,"sim_T0.35s_d0.6_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",ROTH,143.80700000000002,134.435,0.00271,"[[  0.   133.52 180.   125.47]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.0]"
1118,"sim_T0.35s_d0.6_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",PHAT,143.80700000000002,134.435,0.00271,"[[  0.   133.52 180.   125.47]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.0]"
1119,"sim_T0.35s_d0.6_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",SCOT,143.80700000000002,134.435,0.00271,"[[  0.   133.52 180.   125.47]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.0]"
1120,"sim_T0.35s_d0.6_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",ECKART,143.80700000000002,118.918,0.01912,"[[  0.   122.19 124.87 121.02]
 [   nan   0.   117.05 117.05]
 [   nan    nan   0.   111.33]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.0]"
1121,"sim_T0.35s_d0.6_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",HT,143.80700000000002,134.435,0.00271,"[[  0.   133.52 180.   125.47]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.0]"
1122,"sim_T0.35s_d0.6_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",Classic,143.43200000000002,132.093,0.00397,"[[  0.   126.7  120.44 180.  ]
 [   nan   0.   125.78 121.75]
 [   nan    nan   0.   117.89]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.5]"
1123,"sim_T0.35s_d0.6_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",ROTH,143.43200000000002,125.725,0.00968,"[[  0.   132.5  129.06 125.17]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.5]"
1124,"sim_T0.35s_d0.6_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",PHAT,143.43200000000002,125.725,0.00968,"[[  0.   132.5  129.06 125.17]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.5]"
1125,"sim_T0.35s_d0.6_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",SCOT,143.43200000000002,125.725,0.00968,"[[  0.   132.5  129.06 125.17]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.5]"
1126,"sim_T0.35s_d0.6_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",ECKART,143.43200000000002,127.772,0.00757,"[[  0.   117.05 116.63 180.  ]
 [   nan   0.   121.31 117.89]
 [   nan    nan   0.   113.75]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.5]"
1127,"sim_T0.35s_d0.6_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",HT,143.43200000000002,125.725,0.00968,"[[  0.   132.5  129.06 125.17]
 [   nan   0.   126.7  122.19]
 [   nan    nan   0.   118.73]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 1.5]"
1128,"sim_T0.35s_d0.6_s[2.0,5.0,2.0]_m[5.0,2.0,1.0]",Classic,142.357,115.545,0.02219,"[[  0.   123.07 108.56 117.05]
 [   nan   0.   117.89 114.57]
 [   nan    nan   0.   112.13]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 2.0]"
1129,"sim_T0.35s_d0.6_s[2.0,5.0,2.0]_m[5.0,2.0,1.0]",ROTH,142.357,169.648,0.02299,"[[  0.   180.   180.   180.  ]
 [   nan   0.   117.89 180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 2.0]"
1130,"sim_T0.35s_d0.6_s[2.0,5.0,2.0]_m[5.0,2.0,1.0]",PHAT,142.357,169.648,0.02299,"[[  0.   180.   180.   180.  ]
 [   nan   0.   117.89 180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 2.0]"
1131,"sim_T0.35s_d0.6_s[2.0,5.0,2.0]_m[5.0,2.0,1.0]",SCOT,142.357,169.648,0.02299,"[[  0.   180.   180.   180.  ]
 [   nan   0.   117.89 180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 2.0]"
1132,"sim_T0.35s_d0.6_s[2.0,5.0,2.0]_m[5.0,2.0,1.0]",ECKART,142.357,125.97,0.00829,"[[  0.   117.89 114.16 180.  ]
 [   nan   0.   117.89 113.75]
 [   nan    nan   0.   112.13]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 2.0]"
1133,"sim_T0.35s_d0.6_s[2.0,5.0,2.0]_m[5.0,2.0,1.0]",HT,142.357,147.23,0.00073,"[[  0.   180.   180.   180.  ]
 [   nan   0.   117.89 114.16]
 [   nan    nan   0.   111.33]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 2.0]"
1134,"sim_T0.35s_d0.6_s[2.0,5.0,2.5]_m[5.0,2.0,1.0]",Classic,140.714,130.515,0.00321,"[[  0.   125.78 123.96 180.  ]
 [   nan   0.   120.44 119.16]
 [   nan    nan   0.   113.75]
 [   nan    nan    nan   0.  ]]",0.35000000000000003,0.55,"[5, 2, 1]","[2, 5, 2.5]"
