,sim_name,method,expected_theta,theta_prom,error,est_theta_list,mic_array.d,mic_array.position,source.position,mic-source distance
301,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,5.0,1.0]",ROTH,78.69,76.802,0.00011,"[[ 0.   77.62 77.62 74.81]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 9, 1]",4.079215610874228
302,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,5.0,1.0]",PHAT,78.69,76.802,0.00011,"[[ 0.   77.62 77.62 74.81]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 9, 1]",4.079215610874228
303,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,5.0,1.0]",SCOT,78.69,76.802,0.00011,"[[ 0.   77.62 77.62 74.81]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 9, 1]",4.079215610874228
304,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,5.0,1.0]",ECKART,78.69,77.495,4e-05,"[[ 0.   81.78 77.62 74.81]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 9, 1]",4.079215610874228
305,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,5.0,1.0]",HT,78.69,76.802,0.00011,"[[ 0.   77.62 77.62 74.81]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 9, 1]",4.079215610874228
306,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,8.0,1.0]",Classic,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 9, 1]",4.903060268852505
307,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,8.0,1.0]",ROTH,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 9, 1]",4.903060268852505
308,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,8.0,1.0]",PHAT,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 9, 1]",4.903060268852505
309,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,8.0,1.0]",SCOT,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 9, 1]",4.903060268852505
310,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,8.0,1.0]",ECKART,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 9, 1]",4.903060268852505
311,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,8.0,1.0]",HT,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 9, 1]",4.903060268852505
312,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,2.0,1.0]",Classic,107.447,108.05,1e-05,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 9, 1]",7.337574531137657
313,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,2.0,1.0]",ROTH,107.447,108.05,1e-05,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 9, 1]",7.337574531137657
314,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,2.0,1.0]",PHAT,107.447,108.05,1e-05,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 9, 1]",7.337574531137657
315,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,2.0,1.0]",SCOT,107.447,108.05,1e-05,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 9, 1]",7.337574531137657
316,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,2.0,1.0]",ECKART,107.447,108.05,1e-05,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 9, 1]",7.337574531137657
317,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,2.0,1.0]",HT,107.447,108.05,1e-05,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 9, 1]",7.337574531137657
318,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,2.0,1.0]",Classic,50.356,52.988,0.00021,"[[ 0.   55.13 52.6  49.97]
 [  nan  0.   55.13 49.97]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 9, 1]",9.090654541890808
319,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,2.0,1.0]",ROTH,50.356,53.427,0.00029,"[[ 0.   55.13 52.6  49.97]
 [  nan  0.   55.13 52.6 ]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 9, 1]",9.090654541890808
320,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,2.0,1.0]",PHAT,50.356,52.988,0.00021,"[[ 0.   55.13 52.6  49.97]
 [  nan  0.   55.13 49.97]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 9, 1]",9.090654541890808
321,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,2.0,1.0]",SCOT,50.356,52.988,0.00021,"[[ 0.   55.13 52.6  49.97]
 [  nan  0.   55.13 49.97]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 9, 1]",9.090654541890808
322,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,2.0,1.0]",ECKART,50.356,53.427,0.00029,"[[ 0.   55.13 52.6  49.97]
 [  nan  0.   55.13 52.6 ]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 9, 1]",9.090654541890808
323,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,2.0,1.0]",HT,50.356,52.988,0.00021,"[[ 0.   55.13 52.6  49.97]
 [  nan  0.   55.13 49.97]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 9, 1]",9.090654541890808
324,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[3.0,0.0,1.0]",Classic,72.719,73.857,4e-05,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   73.39 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 9, 1]",9.425497334358543
325,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[3.0,0.0,1.0]",ROTH,72.719,73.857,4e-05,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   73.39 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 9, 1]",9.425497334358543
326,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[3.0,0.0,1.0]",PHAT,72.719,73.857,4e-05,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   73.39 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 9, 1]",9.425497334358543
327,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[3.0,0.0,1.0]",SCOT,72.719,73.857,4e-05,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   73.39 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 9, 1]",9.425497334358543
328,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[3.0,0.0,1.0]",ECKART,72.719,73.857,4e-05,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   73.39 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 9, 1]",9.425497334358543
329,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[3.0,0.0,1.0]",HT,72.719,73.857,4e-05,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   73.39 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 9, 1]",9.425497334358543
330,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,2.0,1.0]",Classic,55.561,57.97,0.00018,"[[ 0.   59.99 57.59 55.13]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 9, 1]",8.487638069569178
331,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,2.0,1.0]",ROTH,55.561,57.97,0.00018,"[[ 0.   59.99 57.59 55.13]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 9, 1]",8.487638069569178
332,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,2.0,1.0]",PHAT,55.561,57.97,0.00018,"[[ 0.   59.99 57.59 55.13]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 9, 1]",8.487638069569178
333,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,2.0,1.0]",SCOT,55.561,57.97,0.00018,"[[ 0.   59.99 57.59 55.13]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 9, 1]",8.487638069569178
334,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,2.0,1.0]",ECKART,55.561,57.16,8e-05,"[[ 0.   59.99 57.59 55.13]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 9, 1]",8.487638069569178
335,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[1.0,2.0,1.0]",HT,55.561,57.97,0.00018,"[[ 0.   59.99 57.59 55.13]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 9, 1]",8.487638069569178
336,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,3.0,1.0]",Classic,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 9, 1]",6.053098380168622
337,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,3.0,1.0]",ROTH,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 9, 1]",6.053098380168622
338,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,3.0,1.0]",PHAT,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 9, 1]",6.053098380168622
339,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,3.0,1.0]",SCOT,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 9, 1]",6.053098380168622
340,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,3.0,1.0]",ECKART,82.405,82.237,0.0,"[[ 0.   81.78 81.78 80.4 ]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 9, 1]",6.053098380168622
341,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[5.0,3.0,1.0]",HT,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 9, 1]",6.053098380168622
342,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[7.0,2.0,1.0]",Classic,99.728,99.952,0.0,"[[  0.   102.38 100.29  98.22]
 [   nan   0.   102.38  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 9, 1]",7.102112361825881
343,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[7.0,2.0,1.0]",ROTH,99.728,99.952,0.0,"[[  0.   102.38 100.29  98.22]
 [   nan   0.   102.38  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 9, 1]",7.102112361825881
344,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[7.0,2.0,1.0]",PHAT,99.728,99.952,0.0,"[[  0.   102.38 100.29  98.22]
 [   nan   0.   102.38  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 9, 1]",7.102112361825881
345,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[7.0,2.0,1.0]",SCOT,99.728,99.952,0.0,"[[  0.   102.38 100.29  98.22]
 [   nan   0.   102.38  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 9, 1]",7.102112361825881
346,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[7.0,2.0,1.0]",ECKART,99.728,99.607,0.0,"[[  0.   102.38  98.22  98.22]
 [   nan   0.   102.38  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 9, 1]",7.102112361825881
347,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[7.0,2.0,1.0]",HT,99.728,99.952,0.0,"[[  0.   102.38 100.29  98.22]
 [   nan   0.   102.38  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 9, 1]",7.102112361825881
348,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,7.0,1.0]",Classic,19.026,26.345,0.00165,"[[ 0.   30.96 21.73 21.73]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 9, 1]",6.135144660071187
349,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,7.0,1.0]",ROTH,19.026,26.345,0.00165,"[[ 0.   30.96 21.73 21.73]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 9, 1]",6.135144660071187
350,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,7.0,1.0]",PHAT,19.026,26.345,0.00165,"[[ 0.   30.96 21.73 21.73]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 9, 1]",6.135144660071187
351,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,7.0,1.0]",SCOT,19.026,26.345,0.00165,"[[ 0.   30.96 21.73 21.73]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 9, 1]",6.135144660071187
352,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,7.0,1.0]",ECKART,19.026,24.807,0.00103,"[[ 0.   30.96 21.73 21.73]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 9, 1]",6.135144660071187
353,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[0.0,7.0,1.0]",HT,19.026,26.345,0.00165,"[[ 0.   30.96 21.73 21.73]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 9, 1]",6.135144660071187
354,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,7.0,1.0]",Classic,137.726,136.325,6e-05,"[[  0.   141.82 135.61 133.69]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 9, 1]",2.9732137494637003
355,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,7.0,1.0]",ROTH,137.726,136.325,6e-05,"[[  0.   141.82 135.61 133.69]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 9, 1]",2.9732137494637003
356,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,7.0,1.0]",PHAT,137.726,136.325,6e-05,"[[  0.   141.82 135.61 133.69]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 9, 1]",2.9732137494637003
357,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,7.0,1.0]",SCOT,137.726,136.325,6e-05,"[[  0.   141.82 135.61 133.69]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 9, 1]",2.9732137494637003
358,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,7.0,1.0]",ECKART,137.726,136.325,6e-05,"[[  0.   141.82 135.61 133.69]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 9, 1]",2.9732137494637003
359,"sim_anechoic_d0.1_s[6.0,9.0,1.0]_m[8.0,7.0,1.0]",HT,137.726,136.325,6e-05,"[[  0.   141.82 135.61 133.69]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 9, 1]",2.9732137494637003
360,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,5.0,1.0]",Classic,46.469,48.453,0.00012,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[9, 1, 1]",5.517245689653488
361,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,5.0,1.0]",ROTH,46.469,48.453,0.00012,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[9, 1, 1]",5.517245689653488
362,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,5.0,1.0]",PHAT,46.469,48.453,0.00012,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[9, 1, 1]",5.517245689653488
363,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,5.0,1.0]",SCOT,46.469,48.453,0.00012,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[9, 1, 1]",5.517245689653488
364,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,5.0,1.0]",ECKART,46.469,48.453,0.00012,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[9, 1, 1]",5.517245689653488
365,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,5.0,1.0]",HT,46.469,48.453,0.00012,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[9, 1, 1]",5.517245689653488
366,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,8.0,1.0]",Classic,41.906,44.058,0.00014,"[[ 0.   44.39 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[9, 1, 1]",10.480458005259122
367,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,8.0,1.0]",ROTH,41.906,44.058,0.00014,"[[ 0.   44.39 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[9, 1, 1]",10.480458005259122
368,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,8.0,1.0]",PHAT,41.906,44.058,0.00014,"[[ 0.   44.39 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[9, 1, 1]",10.480458005259122
369,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,8.0,1.0]",SCOT,41.906,44.058,0.00014,"[[ 0.   44.39 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[9, 1, 1]",10.480458005259122
370,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,8.0,1.0]",ECKART,41.906,44.988,0.00029,"[[ 0.   44.39 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[9, 1, 1]",10.480458005259122
371,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,8.0,1.0]",HT,41.906,44.058,0.00014,"[[ 0.   44.39 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[9, 1, 1]",10.480458005259122
372,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,2.0,1.0]",Classic,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[9, 1, 1]",1.2806248474865702
373,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,2.0,1.0]",ROTH,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[9, 1, 1]",1.2806248474865702
374,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,2.0,1.0]",PHAT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[9, 1, 1]",1.2806248474865702
375,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,2.0,1.0]",SCOT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[9, 1, 1]",1.2806248474865702
376,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,2.0,1.0]",ECKART,51.34,45.918,0.00091,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[9, 1, 1]",1.2806248474865702
377,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,2.0,1.0]",HT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[9, 1, 1]",1.2806248474865702
378,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,2.0,1.0]",Classic,6.483,18.025,0.00411,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[9, 1, 1]",8.856635930193812
379,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,2.0,1.0]",ROTH,6.483,18.025,0.00411,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[9, 1, 1]",8.856635930193812
380,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,2.0,1.0]",PHAT,6.483,18.025,0.00411,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[9, 1, 1]",8.856635930193812
381,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,2.0,1.0]",SCOT,6.483,18.025,0.00411,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[9, 1, 1]",8.856635930193812
